Death Trash Language File		
ASSET bad7686a13a86c44cac7aa10eb03d483	Name: MindWarpAbility	
#_localizedName:	MindWarpAbility	
#_localizedDescription:		
------------------------------------------		
ASSET 47d300c5f963cc64e9f4ced030ea4069	Name: MinionOfFleshAbility	
#_localizedName:	Minion Of Flesh	Миньон из плоти
#_localizedDescription:	Summons a Fleshworm that will fight on your side.	Призывает плотоядного червя, который будет сражаться на вашей стороне.
------------------------------------------		
ASSET 70f2b7bb3eaa75546883cc8c967a1c98	Name: MinorShockDamageAbility	
#_localizedName:	Shock	Шок
#_localizedDescription:	Directional attack with energy damage.	Направленная атака с энергетическим уроном.
------------------------------------------		
ASSET fd32902303e0c86459ac3a755943e2c2	Name: PoisonAbility	
#_localizedName:	Burning Blood	Пылающая кровь
#_localizedDescription:	Poisons enemies.	Отравляет врагов.
------------------------------------------		
ASSET 8ac54216df195c54fa0b2d7eff883b5f	Name: PukeAbility	
#_localizedName:	Puke	Рвота
#_localizedDescription:	Cleanses your stomach.	Очищает желудок.
------------------------------------------		
ASSET 1c3a0c9c72936fc4fae4dbe5653df550	Name: StealthAbility	
#_localizedName:	Stealth	Стелс
#_localizedDescription:	Cloaks you from being immediately seen by other characters.	Скрывает вас от других персонажей.
------------------------------------------		
ASSET 6af0a9062f6241b44bc055f58697d1d2	Name: VanishAbility	
#_localizedName:	Vanish	Исчезновение
#_localizedDescription:	Vanish from the sight of enemies.	Исчезнуть из виду врагов.
------------------------------------------		
ASSET 594c9deedfad80646a55609c0bb21590	Name: Achievement - 1 - FullyIntegrated	
#_name:	Fully Integrated	Полная интеграция
#_description:	Welcome to the sun	Добро пожаловать к солнцу
------------------------------------------		
ASSET 7be29359978f704479f4ac61cfbb546c	Name: Achievement - 10 - Transhumanism	
#_name:	Transhumanism	Трансгуманизм
#_description:	Fill all implant slots	Заполните все слоты имплантатов
------------------------------------------		
ASSET 028ce5f3597308640ab8cf2733d7729f	Name: Achievement - 11 - WorkshopMaster	
#_name:	Workshop Master	Мастер Мастерской
#_description:	Defeat the Giant Basher	Победить Гигантского Башера
------------------------------------------		
ASSET 5a0951989cd19d14a96806b187a582a5	Name: Achievement - 12 - FleshCraterSurvivor	
#_name:	Flesh Crater Survivor	Выживший из кратера плоти
#_description:	Defeat Glutt	Победить Глутта
------------------------------------------		
ASSET 092c69f95ef93a0448b6b38ba40456e6	Name: Achievement - 13 - Tick-Tock	
#_name:	Tick-Tock	ТИК Так
#_description:	Place a grenade in someone’s bag	Положить гранату в чью-то сумку
------------------------------------------		
ASSET dc13b3c2f11bbee4d8344ae3ddf9a264	Name: Achievement - 14 - HeightenedSenses	
#_name:	Heightened Senses	Обостренные чувства
#_description:	Reach level 5	Достичь 5 уровня
------------------------------------------		
ASSET 65d6a95ac709ee4478f10f6f6de5ca7f	Name: Achievement - 2 - FortuneHunter	
#_name:	Fortune Hunter	Охотник за удачей
#_description:	Help Custer collect the core	Помогите Кастеру собрать ядро
------------------------------------------		
ASSET 70c2942084426454ebbedf54fa7e8402	Name: Achievement - 3 - ExploringNexus	
#_name:	Exploring Nexus	Изучение Нексуса
#_description:	Visit 20 or more locations	Посетите 20 и более локаций
------------------------------------------		
ASSET 3f517367571650e46a2610eb00b84519	Name: Achievement - 4 - AnotherReality	
#_name:	Another Reality	Другая реальность
#_description:	Enter a Cyberwomb	Войдите в кибеутробу
------------------------------------------		
ASSET 72fe1d3d0722f4545a5e80601425d5ef	Name: Achievement - 5 - FleshAndBits	
